writerid,name,fname,lname
356008,"Swicord, Robin",Swicord, Robin
356042,"Swift, David (II)",Swift, David
356054,"Swift, Jonathan (I)",Swift, Jonathan
356141,"Swinton, Terry",Swinton, Terry
356187,"Swyer, Alan",Swyer, Alan
356196,"Syal, Meera",Syal, Meera
356264,"Sylbert, Paul",Sylbert, Paul
356448,"Szabó, István (I)",Szabo, Istvan
356606,"Szeto, Cheuk-Hon",Szeto, Cheuk-Hon
356895,"Sáinz de Vicuña, José Antonio",Sainz de Vicuna, Jose Antonio
356994,"Sánchez, Eduardo (II)",Sanchez, Eduardo
357170,"Séligmann, Guy",Seligmann, Guy
357428,"Tabassuh, Wajida",Tabassuh, Wajida
357499,"Tabori, George",Tabori, George
357524,"Tabío, Juan Carlos",Tabio, Juan Carlos
357601,"Tadeo, Julio",Tadeo, Julio
357703,"Taggert, Brian",Taggert, Brian
357899,"Tait, Don",Tait, Don
357939,"Tajiri, Satoshi",Tajiri, Satoshi
358309,"Takeuchi, Yoshikazu (I)",Takeuchi, Yoshikazu
358380,"Talalay, Rachel",Talalay, Rachel
358459,"Talbott, Hudson",Talbott, Hudson
358479,"Talen, Julie (I)",Talen, Julie
358508,Talking Heads,,
358511,"Talkington, C.M.",Talkington, C M 
358557,"Tally, Ted",Tally, Ted
358669,"Tamasy, Paul",Tamasy, Paul
358833,"Tan, Amy (I)",Tan, Amy
359012,"Tanaka, Tomoyuki (I)",Tanaka, Tomoyuki
359117,"Tang, Edward (I)",Tang, Edward
359281,"Tanner, Alain",Tanner, Alain
359467,"Taplitz, Daniel",Taplitz, Daniel
359515,"Taradash, Daniel (I)",Taradash, Daniel
359552,"Tarantino, Quentin",Tarantino, Quentin
359677,"Tarkovsky, Andrei",Tarkovsky, Andrei
359678,"Tarkovsky, Arseni",Tarkovsky, Arseni
359687,"Tarloff, Erik",Tarloff, Erik
359735,"Tarr, Susan (II)",Tarr, Susan
359769,"Tarses, Jay",Tarses, Jay
360054,"Tatò, Anna Maria",Tato, Anna Maria
360108,"Taulbert, Clifton L.",Taulbert, Clifton L 
360124,"Taurand, Gilles",Taurand, Gilles
360141,"Taussig, Pavel",Taussig, Pavel
360219,"Tavernier, Bertrand",Tavernier, Bertrand
360232,"Tavier, Vincent",Tavier, Vincent
360351,"Taylor, Ben (I)",Taylor, Ben
360390,"Taylor, Chad (III)",Taylor, Chad
360482,"Taylor, Dwight (I)",Taylor, Dwight
360499,"Taylor, Eric (I)",Taylor, Eric
360506,"Taylor, Finn",Taylor, Finn
360521,"Taylor, Greg (I)",Taylor, Greg
360585,"Taylor, Jim (III)",Taylor, Jim
360589,"Taylor, Joan (I)",Taylor, Joan
360608,"Taylor, Joyce (II)",Taylor, Joyce
360658,"Taylor, Lili (I)",Taylor, Lili
360764,"Taylor, Renée (I)",Taylor, Renee
360812,"Taylor, Samuel A.",Taylor, Samuel A 
360815,"Taylor, Samuel W.",Taylor, Samuel W 
360907,"Taymor, Julie",Taymor, Julie
361240,"Tejada-Flores, Miguel",Tejada-Flores, Miguel
361348,"Tellem, Tori",Tellem, Tori
361385,"Tellini, Piero",Tellini, Piero
361634,"Tennant, Andy (I)",Tennant, Andy
361650,"Tennant, William (I)",Tennant, William
361938,"Terrazas, Ernest",Terrazas, Ernest
361993,"Terry, Bridget",Terry, Bridget
362003,"Terry, Gay Partington",Terry, Gay Partington
362036,"Terry, Wallace",Terry, Wallace
362111,"Tesich, Steve",Tesich, Steve
362135,"Tessari, Duccio",Tessari, Duccio
362280,"Tevis, Walter",Tevis, Walter
362295,"Tewkesbury, Joan",Tewkesbury, Joan
362312,"Tey, Josephine",Tey, Josephine
362357,"Thackeray, William Makepeace",Thackeray, William Makepeace
362515,"Thatcher, Kirk R.",Thatcher, Kirk R 
362546,"Thayer, Meg",Thayer, Meg
362715,"Theroux, Paul",Theroux, Paul
362827,"Thiel, Nick (I)",Thiel, Nick
362843,"Thiele, Leo",Thiele, Leo
362987,"Thivel, Caroline",Thivel, Caroline
363006,"Thoeren, Robert",Thoeren, Robert
363078,"Thomas, Anna (I)",Thomas, Anna
363099,"Thomas, Bob (III)",Thomas, Bob
363175,"Thomas, Diane (II)",Thomas, Diane
363205,"Thomas, Frank (I)",Thomas, Frank
363223,"Thomas, Gordon (I)",Thomas, Gordon
363280,"Thomas, Jim (I)",Thomas, Jim
363287,"Thomas, John (V)",Thomas, John
363391,"Thomas, Michael (III)",Thomas, Michael
363462,"Thomas, Rob (II)",Thomas, Rob
363474,"Thomas, Ross (I)",Thomas, Ross
363524,"Thomas, Theodore (I)",Thomas, Theodore
363677,"Thompson, Brett (I)",Thompson, Brett
363693,"Thompson, Caroline (I)",Thompson, Caroline
363701,"Thompson, Chris (VII)",Thompson, Chris
363726,"Thompson, Danièle",Thompson, Daniele
363767,"Thompson, Emma (I)",Thompson, Emma
363771,"Thompson, Ernest",Thompson, Ernest
363786,"Thompson, Gary Scott",Thompson, Gary Scott
363820,"Thompson, Hunter S.",Thompson, Hunter S 
363856,"Thompson, Jim (I)",Thompson, Jim
363883,"Thompson, Keene",Thompson, Keene
363993,"Thompson, Peggy (III)",Thompson, Peggy
364021,"Thompson, Robert C.",Thompson, Robert C 
364022,"Thompson, Robert E. (I)",Thompson, Robert E 
364039,"Thompson, Scott (I)",Thompson, Scott
364294,"Thornburg, Newton",Thornburg, Newton
364357,"Thornton, Billy Bob",Thornton, Billy Bob
364412,"Thorp, Raymond W.",Thorp, Raymond W 
364415,"Thorp, Roderick",Thorp, Roderick
364590,"Thurber, James (I)",Thurber, James
364614,"Thurman, Judith",Thurman, Judith
364852,"Tidyman, Ernest",Tidyman, Ernest
364958,"Tigay, Arkadiy",Tigay, Arkadiy
365099,"Tillman Jr., George",Tillman , George
365109,"Tillman, Lynne",Tillman, Lynne
365317,"Ting, Emily (I)",Ting, Emily
365359,"Tinnell, Robert",Tinnell, Robert
365523,"Titcher, David N.",Titcher, David N 
365578,"Titus, Eve",Titus, Eve
365687,"Tlatli, Moufida",Tlatli, Moufida
365717,"Toback, James",Toback, James
365754,"Tobias, John (I)",Tobias, John
366214,"Tolan, Peter",Tolan, Peter
366269,"Toledo, Ricardo",Toledo, Ricardo
366283,"Toles, George",Toles, George
366301,"Tolkien, J.R.R.",Tolkien, J R R 
366305,"Tolkin, Michael",Tolkin, Michael
366306,"Tolkin, Neil",Tolkin, Neil
366384,"Tolstoy, Aleksei (II)",Tolstoy, Aleksei
366387,"Tolstoy, Leo",Tolstoy, Leo
366530,"Tomei, Lisa (I)",Tomei, Lisa
366790,"Toney, David",Toney, David
366796,"Tong, Elliot (I)",Tong, Elliot
366809,"Tong, Stanley (I)",Tong, Stanley
366810,"Tong, Su",Tong, Su
366880,"Toole, Betty A.",Toole, Betty A 
366883,"Toole, John Kennedy",Toole, John Kennedy
366953,"Topham, Rhet",Topham, Rhet
366981,"Topor, Roland",Topor, Roland
367150,"Tornatore, Giuseppe",Tornatore, Giuseppe
367187,"Torokvei, Peter",Torokvei, Peter
367309,"Torres Portillo, Adolfo",Torres Portillo, Adolfo
367377,"Torres, Edwin (I)",Torres, Edwin
367781,"Touhey, John (I)",Touhey, John
367832,"Tournier, Michel (I)",Tournier, Michel
367941,"Towne, Robert",Towne, Robert
367942,"Towne, Roger",Towne, Roger
367997,"Townsend, Leo (I)",Townsend, Leo
368023,"Townshend, Pete",Townshend, Pete
368055,"Toye, Patrice",Toye, Patrice
368173,"Traeger, Michael (I)",Traeger, Michael
368265,"Tramontane, Nick",Tramontane, Nick
368461,"Traven, B.",Traven, B 
368478,"Travers, P.L.",Travers, P L 
368707,"Tremain, Rose",Tremain, Rose
368792,"Trendle, George W.",Trendle, George W 
368885,"Tretyakov, Sergei (I)",Tretyakov, Sergei
368896,"Treut, Monika",Treut, Monika
368907,"Treves, Frederick (II)",Treves, Frederick
368960,"Trevor, William",Trevor, William
369272,"Tripp, Jenny",Tripp, Jenny
369340,"Trivers, Barry",Trivers, Barry
369348,"Trividic, Pierre",Trividic, Pierre
369377,"Troche, Rose",Troche, Rose
369501,"Tropiano, Joseph",Tropiano, Joseph
369588,"Trousdale, Gary",Trousdale, Gary
369610,"Trow, George W.S.",Trow, George W S 
369707,"Trueba, David",Trueba, David
369708,"Trueba, Fernando",Trueba, Fernando
369713,"Trueblood, Guerdon (I)",Trueblood, Guerdon
369733,"Truffaut, François",Truffaut, Francois
369799,"Trumbo, Dalton",Trumbo, Dalton
369862,"Trustman, Alan",Trustman, Alan
369893,"Trzcinski, Edmund",Trzcinski, Edmund
369895,"Trzebinski, Errol",Trzebinski, Errol
369959,"Tsai, Ming-liang",Tsai, Ming-liang
369972,"Tsai, Yi-chun",Tsai, Yi-chun
370185,"Tsiolkas, Christos",Tsiolkas, Christos
370311,"Tsui, Hark",Tsui, Hark
370362,"Tsukamoto, Shin'ya",Tsukamoto, Shin ya
370533,"Tucci, Stanley (I)",Tucci, Stanley
370557,"Tuchman, Eric",Tuchman, Eric
370605,"Tucker, Diane (I)",Tucker, Diane
370676,"Tucker-Davies, Teresa",Tucker-Davies, Teresa
370753,"Tugend, Harry",Tugend, Harry
370886,"Tummolini, Stefano",Tummolini, Stefano
370896,"Tunberg, Karl",Tunberg, Karl
370898,"Tunberg, William",Tunberg, William
371261,"Turner, Barbara (I)",Turner, Barbara
371267,"Turner, Bonnie",Turner, Bonnie
371325,"Turner, Guinevere",Turner, Guinevere
371415,"Turner, Michael (III)",Turner, Michael
371444,"Turner, Richard (V)",Turner, Richard
371471,"Turner, Terry (I)",Turner, Terry
371492,"Turner, Yolande",Turner, Yolande
371498,"Turney, Catherine",Turney, Catherine
371566,"Turteltaub, Saul",Turteltaub, Saul
371574,"Turturro, John",Turturro, John
371642,"Tutein, Peter",Tutein, Peter
371645,"Tuten, Frederic",Tuten, Frederic
371738,"Twain, Mark",Twain, Mark
371788,"Twist, John (I)",Twist, John
371801,"Twohy, David",Twohy, David
371855,"Tykwer, Tom",Tykwer, Tom
371932,"Tylor, Evan",Tylor, Evan
372018,"Tyson, Nona",Tyson, Nona
372100,"Tzudiker, Bob",Tzudiker, Bob
372133,"Téchiné, André",Techine, Andre
372514,"Uger, Alan",Uger, Alan
372592,"Uhls, Jim",Uhls, Jim
372604,"Uhry, Alfred",Uhry, Alfred
372775,"Ulmann, Yves",Ulmann, Yves
373016,"Ungari, Enzo",Ungari, Enzo
373345,"Urbizu, Enrique",Urbizu, Enrique
373373,"Ure, Chris",Ure, Chris
373455,"Uris, Leon",Uris, Leon
373519,"Urrutia, David",Urrutia, David
373691,"Ustinov, Peter",Ustinov, Peter
373799,"Uys, Jamie",Uys, Jamie
373811,"Uytterhoeven, Pierre",Uytterhoeven, Pierre
373913,"Vaccaro, Rodney Patrick",Vaccaro, Rodney Patrick
373966,"Vadim, Roger",Vadim, Roger
374067,"Vailland, Roger",Vailland, Roger
374220,"Valcárcel, Horacio",Valcarcel, Horacio
374287,"Valdez, Luis (I)",Valdez, Luis
374560,"Valentine, Val (I)",Valentine, Val
374628,"Valerii, Tonino",Valerii, Tonino
374702,"Valinsky, Tina",Valinsky, Tina
375045,"Van Allsburg, Chris (I)",Van Allsburg, Chris
375203,"Van Damme, Jean-Claude",Van Damme, Jean-Claude
375470,"Van der Post, Laurens (I)",Van der Post, Laurens
375582,"Van Dormael, Jaco",Van Dormael, Jaco
375593,"Van Druten, John",Van Druten, John
375669,"Van Every, Dale",Van Every, Dale
375742,"Van Hamme, Jean",Van Hamme, Jean
376091,"Van Ronkel, Alford",Van Ronkel, Alford
376120,"Van Sant, Gus",Van Sant, Gus
376274,"van Walsum, Abi",van Walsum, Abi
376499,"Vander Stappen, Chris",Vander Stappen, Chris
376830,"Varda, Agnès",Varda, Agnes
376854,"Vardunas, Vladimir",Vardunas, Vladimir
377046,"Varhol, Michael",Varhol, Michael
377143,"Varnick, Neil P.",Varnick, Neil P 
377568,"Vaughn, Ben (I)",Vaughn, Ben
377617,"Vaus, Lyn",Vaus, Lyn
377646,"Vawter, Ron",Vawter, Ron
377757,"Veber, Francis",Veber, Francis
377923,"Veglio, Tim",Veglio, Tim
377954,"Veiller, Anthony",Veiller, Anthony
378267,"Veloz, David (I)",Veloz, David
378484,"Venosta, Louis",Venosta, Louis
378563,"Ventura, Patrick A.",Ventura, Patrick A 
378916,"Verheiden, Mark",Verheiden, Mark
378934,"Verhoeven, Michael",Verhoeven, Michael
379054,"Verne, Jules",Verne, Jules
379119,"Vernoux, Marion",Vernoux, Marion
379131,"Verona, Stephen",Verona, Stephen
379145,"Verow, Todd",Verow, Todd
379375,"Vetere, Richard",Vetere, Richard
379417,"Vey, P.C.",Vey, P C 
379531,"Vicaut, Eric",Vicaut, Eric
379586,"Vickerman, Michael",Vickerman, Michael
379656,"Victor, Mark (I)",Victor, Mark
379742,"Vidal, Gore",Vidal, Gore
379946,"Viertel, Peter",Viertel, Peter
379961,"Viets, Alexandra",Viets, Alexandra
380036,"Vigne, Daniel",Vigne, Daniel
380489,"Villard, Dimitri",Villard, Dimitri
380491,"Villard, Henry S.",Villard, Henry S 
380677,"Villiers, Nick",Villiers, Nick
380685,"Villis, Ray",Villis, Ray
380717,"Vilsmaier, Joseph",Vilsmaier, Joseph
380731,"Vimenet, Catherine",Vimenet, Catherine
380786,"Vincent, Christian (I)",Vincent, Christian
380859,"Vincenzoni, Luciano",Vincenzoni, Luciano
380930,"Vining, Dan",Vining, Dan
380992,"Vinterberg, Thomas",Vinterberg, Thomas
381014,"Viola, Cesare Giulio",Viola, Cesare Giulio
381088,"Virgo, Clement",Virgo, Clement
381180,"Viscardi, Chris",Viscardi, Chris
381327,"Vitale, Tony (I)",Vitale, Tony
381722,"Voelker, John D.",Voelker, John D 
381784,"Vogel, Ute",Vogel, Ute
381820,"Vogler, Christopher",Vogler, Christopher
381973,"Volk, Stephen",Volk, Stephen
382034,"Vollmöller, Karl",Vollmoller, Karl
382128,"von Alberti, Irene",von Alberti, Irene
382141,"von Arnim, Elizabeth",von Arnim, Elizabeth
382293,"von Garnier, Katja",von Garnier, Katja
382328,"von Harbou, Thea",von Harbou, Thea
382557,"von Scherler Mayer, Daisy",von Scherler Mayer, Daisy
382609,"von Sternberg, Josef",von Sternberg, Josef
382638,"von Trapp, Maria",von Trapp, Maria
382643,"von Trier, Lars",von Trier, Lars
382646,"von Trotta, Margarethe",von Trotta, Margarethe
382745,"Vonnegut Jr., Kurt",Vonnegut , Kurt
382799,"Voris, Cyrus",Voris, Cyrus
382905,"Voss, Kurt",Voss, Kurt
383605,"Wachowski, Andy",Wachowski, Andy
383606,"Wachowski, Lana",Wachowski, Lana
383670,"Wada, Natto",Wada, Natto
383740,"Wade, Kevin (I)",Wade, Kevin
383757,"Wade, Robert (I)",Wade, Robert
383793,"Wadlow, Mark",Wadlow, Mark
383858,"Wager, Walter",Wager, Walter
383904,"Wagner, Bruce",Wagner, Bruce
383966,"Wagner, John (III)",Wagner, John
384050,"Wagon, Virginie",Wagon, Virginie
384189,"Wainwright, John (I)",Wainwright, John
384231,"Waitzkin, Fred",Waitzkin, Fred
384343,"Walbridge, John",Walbridge, John
384363,"Wald, Eliot",Wald, Eliot
384421,"Waldman, Frank",Waldman, Frank
384491,"Wales, William",Wales, William
384555,"Walker, Alice (I)",Walker, Alice
384562,"Walker, Andrew Kevin",Walker, Andrew Kevin
384599,"Walker, Clark",Walker, Clark
384645,"Walker, Drake",Walker, Drake
384659,"Walker, George F. (I)",Walker, George F 
384661,"Walker, Gertrude",Walker, Gertrude
384668,"Walker, Greg (II)",Walker, Greg
384723,"Walker, Keith (I)",Walker, Keith
384809,"Walker, Rob (I)",Walker, Rob
384869,"Walker, Valencia",Walker, Valencia
384983,"Wallace, Claude",Wallace, Claude
384997,"Wallace, Earl W.",Wallace, Earl W 
384999,"Wallace, Edgar",Wallace, Edgar
385058,"Wallace, Lew",Wallace, Lew
385074,"Wallace, Naomi (I)",Wallace, Naomi
385078,"Wallace, Pamela (I)",Wallace, Pamela
385085,"Wallace, Randall (I)",Wallace, Randall
385089,"Wallace, Richard (I)",Wallace, Richard
385104,"Wallace, Tommy Lee",Wallace, Tommy Lee
385161,"Waller, Anthony (I)",Waller, Anthony
385176,"Waller, Leslie (I)",Waller, Leslie
385179,"Waller, Robert James",Waller, Robert James
385311,"Walmsley, Tom",Walmsley, Tom
385315,"Walpole, Alton",Walpole, Alton
385318,"Walpole, Hugh",Walpole, Hugh
385333,"Walser, Robert (I)",Walser, Robert
385348,"Walsh, Bill (I)",Walsh, Bill
385388,"Walsh, Fran",Walsh, Fran
385417,"Walsh, John (IV)",Walsh, John
385459,"Walsh, Maurice (I)",Walsh, Maurice
385662,"Walters, Rupert (I)",Walters, Rupert
385717,"Walton, George (I)",Walton, George
385729,"Walton, Mark (I)",Walton, Mark
385864,"Wang, Anyi",Wang, Anyi
385945,"Wang, Hui-Ling",Wang, Hui-Ling
385991,"Wang, Lingu",Wang, Lingu
386018,"Wang, Peigong",Wang, Peigong
386074,"Wang, Wayne",Wang, Wayne
386219,"Warchus, Matthew",Warchus, Matthew
386283,"Ward, David S.",Ward, David S 
386291,"Ward, Donal Lardner",Ward, Donal Lardner
386323,"Ward, Jay (I)",Ward, Jay
386352,"Ward, Kelly (I)",Ward, Kelly
386386,"Ward, Morgan (I)",Ward, Morgan
386445,"Ward, Stephen (I)",Ward, Stephen
386459,"Ward, Vincent (I)",Ward, Vincent
386559,"Wargnier, Régis",Wargnier, Regis
386614,"Warmflash, Stuart",Warmflash, Stuart
386647,"Warner, Chris (I)",Warner, Chris
386820,"Warren, John (II)",Warren, John
386867,"Warren, Robert Penn",Warren, Robert Penn
386996,"Washburn, Deric",Washburn, Deric
387098,"Wasserman, Dale",Wasserman, Dale
387122,"Wasserstein, Wendy",Wasserstein, Wendy
387256,"Waterhouse, Keith",Waterhouse, Keith
387259,"Waterhouse, Rémi",Waterhouse, Remi
387287,"Waters, Daniel (I)",Waters, Daniel
387310,"Waters, John (I)",Waters, John
387323,"Waters, Mark (VIII)",Waters, Mark
387335,"Waters, Roger (I)",Waters, Roger
387361,"Watkin, Lawrence Edward",Watkin, Lawrence Edward
387479,"Watson, Carol (I)",Watson, Carol
387504,"Watson, Eric (III)",Watson, Eric
387538,"Watson, John (I)",Watson, John
387794,"Wave, Herbie",Wave, Herbie
387816,"Waxman, Keoni",Waxman, Keoni
387843,"Wayans, Damon",Wayans, Damon
387845,"Wayans, Keenen Ivory",Wayans, Keenen Ivory
387847,"Wayans, Marlon",Wayans, Marlon
387848,"Wayans, Shawn",Wayans, Shawn
388049,"Webb, Charles (I)",Webb, Charles
388054,"Webb, Chris (XI)",Webb, Chris
388080,"Webb, James R.",Webb, James R 
388085,"Webb, Jim (XV)",Webb, Jim
388099,"Webb, Kenneth S.",Webb, Kenneth S 
388342,"Webling, Peggy",Webling, Peggy
388382,"Webster, Jean (I)",Webster, Jean
388396,"Webster, M. Coates",Webster, M  Coates
388439,"Wechter, David",Wechter, David
388443,"Weck, Peter",Weck, Peter
388706,"Wei, Minglun",Wei, Minglun
388739,"Weide, Robert B.",Weide, Robert B 
388827,"Weijers, Addy",Weijers, Addy
388907,"Wein, Len",Wein, Len
389045,"Weingrod, Herschel",Weingrod, Herschel
389062,"Weinman, Richard",Weinman, Richard
389096,"Weinstein, David Z.",Weinstein, David Z 
389199,"Weir, Peter (I)",Weir, Peter
389232,"Weisberg, Brenda",Weisberg, Brenda
389235,"Weisberg, David (I)",Weisberg, David
389321,"Weisman, Matthew",Weisman, Matthew
389343,"Weiss, Allan",Weiss, Allan
389344,"Weiss, Andrea (I)",Weiss, Andrea
389346,"Weiss, Arthur (II)",Weiss, Arthur
389359,"Weiss, David N.",Weiss, David N 
389419,"Weiss, Marie (I)",Weiss, Marie
389423,"Weiss, Matthew",Weiss, Matthew
389522,"Weitz, Chris",Weitz, Chris
389524,"Weitz, Paul (I)",Weitz, Paul
389529,"Weitzman, Harvey (I)",Weitzman, Harvey
389638,"Weldon, Fay",Weldon, Fay
389669,"Welland, Colin",Welland, Colin
389719,"Welles, Orson",Welles, Orson
389744,"Wellman, Andrew",Wellman, Andrew
389753,"Wellman, William A.",Wellman, William A 
389772,"Wells, Audrey (I)",Wells, Audrey
389806,"Wells, George (I)",Wells, George
389809,"Wells, H.G.",Wells, H G 
389823,"Wells, John (I)",Wells, John
389824,"Wells, John (III)",Wells, John
389941,"Welsh, Irvine",Welsh, Irvine
389955,"Welsh, Ned",Welsh, Ned
390066,"Wenders, Wim",Wenders, Wim
390070,"Wendkos, Gina",Wendkos, Gina
390230,"Werb, Mike",Werb, Mike
390271,"Wermers, Stevie",Wermers, Stevie
390416,"Wertmüller, Lina",Wertmuller, Lina
390464,"Wesley, Richard (I)",Wesley, Richard
390543,"West, Claudine",West, Claudine
390584,"West, Jessamyn",West, Jessamyn
390643,"West, Roland",West, Roland
390828,"Westlake, Donald E.",Westlake, Donald E 
391011,"Wexler, Gerald",Wexler, Gerald
391016,"Wexler, Joshua",Wexler, Joshua
391021,"Wexler, Milton",Wexler, Milton
391023,"Wexler, Norman",Wexler, Norman
391024,"Wexley, John",Wexley, John
391101,"Whaley, Frank",Whaley, Frank
391133,"Wharton, Edith",Wharton, Edith
391144,"Wharton, William",Wharton, William
391159,"Wheat, Jim",Wheat, Jim
391160,"Wheat, Ken",Wheat, Ken
391168,"Wheatley, Dennis (I)",Wheatley, Dennis
391197,"Whedon, Joss",Whedon, Joss
391246,"Wheeler, Hugh",Wheeler, Hugh
391330,"Whelan, Tim (I)",Whelan, Tim
391434,"Whitburn, Denis",Whitburn, Denis
391591,"White, E.B. (I)",White, E B 
391603,"White, Elizabeth (I)",White, Elizabeth
391609,"White, Ethel Lina",White, Ethel Lina
391622,"White, Grace Miller",White, Grace Miller
391735,"White, Lionel (I)",White, Lionel
391769,"White, Mike (I)",White, Mike
391784,"White, Noni",White, Noni
391815,"White, Robb (I)",White, Robb
391846,"White, Stephen (II)",White, Stephen
391863,"White, T.H.",White, T H 
391994,"Whitemore, Hugh",Whitemore, Hugh
392114,"Whitmore II, Preston A.",Whitmore II, Preston A 
392225,"Whittingham, Jack",Whittingham, Jack
392434,"Widen, Gregory",Widen, Gregory
392443,"Widerberg, Bo",Widerberg, Bo
392549,"Wieger, David Michael",Wieger, David Michael
392725,"Wiggam, Lionel",Wiggam, Lionel
392764,"Wightman, Kelly",Wightman, Kelly
392863,"Wilbur, Crane",Wilbur, Crane
392892,"Wilcox, John (IV)",Wilcox, John
392968,"Wilde, Hagar",Wilde, Hagar
392981,"Wilde, Oscar",Wilde, Oscar
392982,"Wilde, Patrick",Wilde, Patrick
393003,"Wilder, Billy",Wilder, Billy
393014,"Wilder, Gene",Wilder, Gene
393027,"Wilder, Margaret Buell",Wilder, Margaret Buell
393035,"Wilder, Robert (II)",Wilder, Robert
393041,"Wilder, Thornton",Wilder, Thornton
393110,"Wiley, Ethan",Wiley, Ethan
393144,"Wilhelm, Hans",Wilhelm, Hans
393160,"Wilhelm, Uwe (I)",Wilhelm, Uwe
393248,"Wilkes, Rich",Wilkes, Rich
393338,"Wilkinson, Christopher (I)",Wilkinson, Christopher
393453,"Willard, Sandra",Willard, Sandra
393589,"Williams, Al (III)",Williams, Al
393631,"Williams, Barbara (I)",Williams, Barbara
393696,"Williams, Charles (III)",Williams, Charles
393705,"Williams, Chris (IX)",Williams, Chris
393805,"Williams, Emlyn (I)",Williams, Emlyn
393817,"Williams, Eric (VII)",Williams, Eric
393847,"Williams, Garry (I)",Williams, Garry
393900,"Williams, Hype",Williams, Hype
393941,"Williams, Jay (II)",Williams, Jay
394079,"Williams, Lona",Williams, Lona
394205,"Williams, Paul (VII)",Williams, Paul
394272,"Williams, Robert Creighton",Williams, Robert Creighton
394295,"Williams, Roy (I)",Williams, Roy
394324,"Williams, Saul",Williams, Saul
394375,"Williams, Tennessee",Williams, Tennessee
394379,"Williams, Terry (X)",Williams, Terry
394389,"Williams, Tod (I)",Williams, Tod
394411,"Williams, Tyger",Williams, Tyger
394473,"Williamson, David (I)",Williamson, David
394502,"Williamson, Kevin (I)",Williamson, Kevin
394543,"Williamson, Thames",Williamson, Thames
394577,"Willingham, Calder",Willingham, Calder
394688,"Willner, A.M.",Willner, A M 
394700,"Willocks, Tim (I)",Willocks, Tim
394839,"Wilson, Al (IV)",Wilson, Al
394907,"Wilson, Carey (I)",Wilson, Carey
394930,"Wilson, Colin (III)",Wilson, Colin
394951,"Wilson, David (LXXXII)",Wilson, David
395051,"Wilson, Hugh (I)",Wilson, Hugh
